covalent,vdw_clash,vdw,proximal,hbond,weak_hbond,xbond,ionic,metal_complex,aromatic,hydrophobic,carbonyl,ligand
0,20,42,7492,0,7,0,0,0,2,17,0,ZINC23214095_009
0,36,54,7133,1,13,0,17,1,8,50,0,ZINC61609107_000
0,23,45,6722,2,8,0,0,0,5,5,0,ZINC40751983_002
0,31,66,9812,2,16,0,0,0,10,35,0,ZINC57351397_007
0,37,53,6184,2,8,0,0,0,7,19,2,ZINC02932451_009
0,33,42,7249,0,11,0,0,1,0,35,0,ZINC66790337_000
0,15,45,6451,2,7,0,0,0,1,23,2,ZINC40321377_000
0,31,46,8591,2,7,0,3,1,14,36,0,ZINC21264597_004
0,33,52,6079,4,14,0,0,0,6,19,3,ZINC02932451_001
0,18,57,6989,2,12,0,0,1,0,23,0,ZINC47056367_006
0,26,38,6463,1,14,0,4,0,6,23,1,ZINC42168266_005
0,25,53,6936,0,10,0,4,0,13,40,0,ZINC41883676_005
0,24,37,5109,0,14,0,0,1,0,33,0,ZINC39091257_003
0,43,47,9159,1,14,0,0,0,6,52,2,ZINC28908428_009
0,29,61,7864,3,15,0,0,0,4,30,2,ZINC66667898_000
0,21,49,6391,1,5,0,0,1,2,37,0,ZINC49091974_008
0,32,40,8276,3,10,0,0,0,22,34,0,ZINC14162826_004
0,31,53,6835,2,7,0,20,1,7,43,1,ZINC41760379_005
0,20,49,6388,2,13,0,0,0,14,35,0,ZINC57411842_005
1,17,36,6153,1,4,0,0,1,4,43,0,ZINC37131506_007
0,21,56,7674,1,8,0,0,0,2,38,0,ZINC31900805_005
0,23,44,6846,0,8,0,0,0,4,37,0,ZINC21297171_001
0,15,48,7944,1,6,0,0,1,17,49,0,ZINC41097218_009
0,26,57,6692,3,16,0,0,1,1,41,1,ZINC44849544_003
0,19,50,7996,1,11,0,0,0,0,42,1,ZINC43111740_001
0,32,56,6767,0,14,0,0,0,2,36,0,ZINC36198077_006
0,19,48,6661,0,9,0,0,0,0,30,1,ZINC45352939_006
0,22,50,5826,1,11,0,0,0,7,24,0,ZINC40675537_000
0,21,46,7840,3,8,0,0,0,3,31,2,ZINC55175500_001
0,15,45,6686,1,7,0,7,1,4,44,2,ZINC40479390_006
0,14,33,7428,1,13,0,0,0,6,12,0,ZINC02443460_005
0,36,51,9074,2,12,0,4,0,6,36,1,ZINC63869788_008
0,28,45,6699,5,4,0,1,1,11,42,0,ZINC35734086_006
0,14,40,6543,1,7,0,0,1,0,40,0,ZINC62451227_006
0,16,37,5584,1,13,0,0,0,2,21,0,ZINC04984551_004
0,19,51,8722,1,14,0,0,0,2,30,0,ZINC10425374_008
0,16,48,6513,0,11,0,0,0,16,30,0,ZINC43367372_001
0,22,46,6008,1,10,0,0,1,13,37,0,ZINC37135026_007
0,37,43,6924,2,10,0,0,0,3,32,0,ZINC58006322_003
0,30,53,7909,1,17,0,0,0,10,67,0,ZINC03258758_000
0,24,34,5797,3,3,0,0,1,0,27,1,ZINC48455147_001
0,17,44,6276,1,6,0,0,0,11,27,0,ZINC58001872_007
0,89,88,10907,2,21,0,11,0,0,62,4,ZINC39660022_009
0,20,48,7808,2,10,0,6,1,2,28,0,ZINC44135689_002
0,38,58,7415,5,5,0,0,0,23,46,0,ZINC42880526_008
0,14,40,6192,1,4,0,0,0,0,20,0,ZINC61213866_008
0,29,43,8458,1,5,0,0,1,24,17,0,ZINC26989945_008
0,20,47,5831,2,11,0,0,0,6,28,0,ZINC54050091_003
1,18,44,6991,1,5,0,0,1,12,26,0,ZINC43708530_009
0,14,54,6769,1,15,0,0,0,1,33,0,ZINC37950597_009
0,22,35,5975,1,8,0,0,0,16,30,0,ZINC49549161_006
0,23,45,8737,1,11,0,0,0,11,46,0,ZINC21683000_002
0,31,54,8554,1,16,0,0,0,9,44,0,ZINC63838248_006
0,24,49,6236,4,7,0,0,0,8,23,0,ZINC40347536_009
0,18,37,5739,1,12,0,0,1,0,37,0,ZINC62108604_007
0,35,55,7919,4,10,0,0,1,9,30,0,ZINC03885821_007
0,23,51,6628,2,7,0,14,1,7,24,0,ZINC50031152_009
0,34,47,7076,2,9,0,6,1,12,41,0,ZINC37002634_002
0,28,28,6249,0,6,0,0,0,34,20,0,ZINC40780787_000
0,26,36,6492,0,12,0,2,0,18,42,0,ZINC41803101_008
0,32,41,8987,1,10,0,0,1,9,38,1,ZINC22063277_008
0,14,48,5687,2,8,0,0,0,4,30,0,ZINC44876532_003
0,20,39,6007,2,6,0,0,1,0,39,0,ZINC43528099_009
0,30,57,7449,1,14,0,0,1,12,37,0,ZINC50987380_001
0,20,48,8307,0,8,0,0,1,5,35,0,ZINC10943771_007
0,22,25,6143,3,2,0,0,1,0,15,0,ZINC12394796_009
0,16,36,7050,0,8,0,0,0,17,17,0,ZINC02426591_008
0,20,47,7456,1,6,0,0,2,3,23,0,ZINC46585652_007
0,17,31,6458,3,3,0,0,1,0,29,0,ZINC66075817_003
0,39,55,7024,1,13,0,0,1,12,68,1,ZINC47053591_006
0,15,48,7471,0,10,0,0,0,3,10,1,ZINC48768427_008
0,25,71,7405,1,8,0,0,1,10,34,0,ZINC66120092_002
0,43,75,10314,2,21,0,0,0,10,46,0,ZINC66108858_004
0,19,40,6865,0,6,0,0,0,10,25,0,ZINC06884493_006
0,13,40,6109,2,7,0,0,0,3,51,0,ZINC67285995_005
0,20,39,6379,0,9,0,1,0,0,24,0,ZINC53341417_008
1,23,54,8459,0,14,0,0,1,15,52,0,ZINC13631704_004
0,26,44,6357,3,10,0,0,0,12,24,0,ZINC61090329_007
1,91,106,11031,7,26,0,11,1,15,79,3,ZINC64891038_006
0,32,50,6527,1,11,0,0,2,8,20,0,ZINC49971536_005
1,15,42,5942,0,6,0,0,1,0,31,0,ZINC37626188_001
0,15,39,5728,1,8,0,0,1,5,8,1,ZINC39279703_009
0,45,86,8628,4,12,0,0,1,3,38,2,ZINC12501368_007
0,38,48,9492,1,9,0,0,1,31,56,0,ZINC57322601_003
0,32,55,6706,5,15,0,0,0,2,32,0,ZINC61146701_006
0,19,53,7437,1,6,0,0,0,15,27,0,ZINC21984378_003
0,13,43,6640,1,5,0,0,0,0,30,0,ZINC48693856_004
0,33,52,6839,3,15,0,0,0,6,49,0,ZINC36900862_002
0,35,65,8872,2,17,0,0,0,0,58,2,ZINC04713782_000
0,19,56,8669,3,10,0,0,0,6,38,0,ZINC62440628_003
0,39,59,8521,2,8,0,0,0,11,43,0,ZINC21126018_008
0,16,45,6816,1,11,0,3,1,6,30,0,ZINC20984916_000
0,16,38,6188,2,4,0,0,0,0,16,0,ZINC50633679_005
0,32,62,7883,1,11,0,4,0,20,42,0,ZINC06195277_004
0,24,35,7043,0,4,0,0,0,21,41,0,ZINC20763091_000
0,28,57,7792,2,8,0,9,0,9,26,0,ZINC06373045_000
0,15,37,6129,0,8,0,0,0,2,29,0,ZINC06185310_005
0,17,43,6720,1,3,0,0,0,0,23,0,ZINC65501238_000
0,31,77,10994,1,19,0,0,0,1,45,3,ZINC14578854_002
1,19,41,6704,2,2,0,0,1,6,31,0,ZINC49127790_007
0,56,64,9599,1,13,0,0,1,30,79,0,ZINC21683042_006
0,19,34,6879,1,6,0,0,0,0,27,0,ZINC41098655_006
0,27,43,6336,0,11,0,2,1,9,31,0,ZINC37749542_002
1,25,46,7340,1,4,0,0,1,6,53,0,ZINC03522712_009
0,26,52,8004,0,12,0,0,1,8,45,0,ZINC05051883_005
0,22,46,6635,2,5,0,5,1,0,36,2,ZINC42869601_004
0,29,42,6444,0,10,0,0,1,4,49,0,ZINC28240511_007
0,17,33,5886,1,6,0,0,1,0,32,0,ZINC42453952_000
0,27,66,9350,2,11,0,0,0,12,30,0,ZINC10609609_000
0,21,35,5734,1,6,0,3,0,0,16,0,ZINC62814590_003
0,17,44,9394,2,4,0,0,0,14,46,0,ZINC44714556_007
0,22,34,6905,0,16,0,0,1,1,35,0,ZINC49354364_002
0,47,45,6683,1,14,0,0,0,7,32,0,ZINC44690219_006
0,23,32,6544,1,5,0,0,0,3,24,0,ZINC36142297_006
0,34,55,7021,0,14,0,0,0,0,45,0,ZINC06188773_001
0,31,37,6296,3,7,0,0,0,15,40,0,ZINC42897976_001
0,19,47,6091,4,6,0,0,0,9,34,0,CHEMBL18433_008
1,21,45,6508,1,6,0,0,2,0,47,2,ZINC48397041_004
0,35,45,6440,4,11,0,0,0,0,32,0,ZINC44869554_006
1,45,50,7154,0,17,0,0,1,0,33,0,ZINC62768871_001
1,26,50,6514,3,9,0,0,1,17,44,0,ZINC40381008_003
0,13,36,5425,2,7,0,3,0,0,19,0,ZINC44502007_009
0,35,80,8984,3,13,0,0,1,25,56,2,ZINC47599153_002
0,31,40,7152,1,13,0,9,1,11,35,0,ZINC62897461_009
0,27,52,7592,0,9,0,0,1,5,20,0,ZINC65435162_007
0,15,44,7796,0,9,0,0,0,2,22,0,ZINC29547582_001
0,14,36,5336,1,4,0,0,0,0,30,0,ZINC42341221_003
0,28,50,8044,1,13,0,0,0,8,51,0,ZINC66784073_007
0,32,39,6991,5,8,0,0,0,3,52,0,ZINC43399966_000
0,21,37,5916,2,9,0,0,0,4,34,0,ZINC36786245_009
0,20,43,6705,0,8,0,4,0,6,44,0,ZINC36262888_006
0,24,40,7787,5,10,0,0,0,1,29,2,ZINC00115919_007
0,26,42,5460,1,10,0,0,1,0,17,0,ZINC54140472_003
0,39,55,8850,1,11,0,0,0,30,38,0,ZINC21392372_004
0,31,55,9150,0,12,0,0,1,18,55,0,ZINC39974479_007
0,17,42,7779,1,11,0,0,0,0,50,0,ZINC66358155_002
0,22,47,8740,2,11,0,0,1,16,33,0,ZINC30988605_004
0,15,42,7154,0,7,0,0,0,2,12,0,ZINC04838092_002
0,39,55,7300,0,12,0,10,3,0,52,2,ZINC35325929_005
0,31,42,7221,1,10,0,6,1,9,44,0,ZINC49644327_002
0,23,49,6554,0,8,0,3,1,0,44,0,ZINC41805565_000
0,41,41,6137,0,12,0,0,1,16,23,0,ZINC48628908_007
0,17,54,6341,1,8,0,4,0,0,16,1,ZINC42431193_004
0,15,29,6345,0,8,0,0,1,0,27,0,ZINC37811614_001
0,11,35,6033,0,9,0,0,1,0,23,0,ZINC49119824_001
0,48,61,11005,1,15,0,0,0,14,55,0,ZINC05179496_004
0,15,48,5575,1,10,0,0,0,0,25,0,ZINC07602832_003
1,39,51,9533,1,12,0,0,3,12,36,0,ZINC39969674_002
0,18,61,9678,1,12,0,0,1,3,62,0,ZINC31393684_008
0,37,34,6511,4,8,0,8,1,4,27,0,ZINC37000855_009
0,18,58,7230,2,9,0,0,0,1,36,0,ZINC63212876_007
0,28,43,6907,1,5,0,0,1,10,29,2,ZINC33501291_004
0,27,42,8358,1,7,0,0,0,9,54,0,ZINC25679622_007
0,39,46,6324,1,12,0,3,1,27,43,0,ZINC45220989_009
0,27,42,5747,2,6,0,3,0,3,26,0,ZINC53647319_005
0,32,46,8699,2,13,0,2,1,5,40,0,ZINC28866615_000
0,42,66,9698,3,16,0,0,0,15,43,1,ZINC39911514_006
0,19,45,5525,0,9,0,3,2,0,31,0,ZINC44059689_004
0,42,36,6780,1,9,0,10,1,6,30,0,ZINC48838801_004
0,15,47,6481,1,11,0,3,0,7,23,0,ZINC20190699_004
0,20,38,6547,1,9,0,0,0,0,21,0,ZINC55070941_005
0,24,59,8013,2,13,0,0,0,13,52,0,ZINC55881114_007
0,22,48,7549,0,10,0,0,1,2,21,0,ZINC42084289_002
0,49,71,10484,0,12,0,0,1,25,44,0,ZINC13039985_003
0,31,72,10164,3,8,0,7,0,15,41,1,CHEMBL340297_006
0,20,35,5680,1,6,0,3,0,14,50,0,ZINC53566601_001
0,11,30,5926,1,4,0,9,1,2,29,0,ZINC50195139_007
0,17,48,6695,2,8,0,0,0,1,23,0,ZINC41102293_008
0,24,51,6694,2,8,0,7,0,15,39,0,ZINC62968434_009
0,16,32,6228,1,7,0,0,1,9,18,0,ZINC62779772_008
0,24,43,6749,2,13,0,0,0,10,35,0,ZINC58005155_009
0,16,32,5357,2,3,0,12,0,17,12,0,ZINC61268145_004
0,21,49,7176,2,8,0,0,0,3,19,0,ZINC51120531_004
0,11,35,6988,1,9,0,0,0,6,27,0,ZINC44871310_002
0,21,48,6443,2,11,0,0,0,2,27,0,ZINC44418062_003
0,17,53,8035,0,15,0,0,0,1,31,0,ZINC66663149_003
0,44,79,10039,2,22,0,1,1,12,35,0,ZINC40759569_002
0,15,40,5883,2,3,0,7,0,11,28,1,ZINC37796938_009
0,23,45,8050,1,8,0,0,0,3,17,0,ZINC67419890_009
0,37,55,7399,2,13,0,0,0,0,42,0,ZINC31543991_009
0,48,54,9407,2,9,0,0,2,21,55,3,ZINC12689162_006
0,15,44,8000,0,8,0,0,0,0,35,0,ZINC61400030_006
0,44,64,9459,1,6,0,0,1,15,36,0,ZINC66107850_002
0,11,34,5747,0,5,0,3,0,4,23,0,ZINC62861031_007
0,24,44,6788,0,9,0,2,1,10,37,0,ZINC41883676_003
0,68,61,9899,4,13,0,0,1,17,71,0,ZINC13978593_008
0,34,56,8146,3,10,0,0,1,8,27,0,ZINC60511484_002
0,22,44,6489,1,9,0,9,0,10,27,0,ZINC37417347_003
0,14,28,5228,0,5,0,2,0,8,42,0,ZINC41750320_005
0,24,45,6794,0,10,0,0,0,2,49,0,ZINC49120922_001
0,14,36,5669,2,7,0,0,0,3,17,0,ZINC37376682_006
0,22,41,6693,2,8,0,8,0,7,30,0,ZINC63840115_009
0,19,46,6375,3,9,0,0,1,2,25,0,ZINC51144397_008
0,33,60,9138,1,15,0,0,0,0,39,2,ZINC13979869_002
0,15,31,5280,2,4,0,0,0,0,21,0,ZINC43425631_004
0,32,47,6865,0,10,0,2,0,10,29,0,ZINC41805464_005
0,29,58,6761,1,11,0,0,1,17,56,0,ZINC61431701_007
0,32,59,7031,1,10,0,8,0,12,51,1,ZINC48838827_002
0,25,34,5702,0,7,0,0,1,3,0,0,ZINC54377327_004
0,18,44,6619,1,14,0,0,1,0,27,0,ZINC43435636_001
0,30,38,8466,1,11,0,3,1,3,31,0,ZINC21264597_003
0,16,56,7206,0,9,0,0,0,0,11,0,ZINC41719775_004
0,47,61,9006,4,13,0,0,0,26,71,0,ZINC40688752_008
0,22,46,6667,3,10,0,0,1,9,33,0,ZINC37130668_003
0,61,49,7922,2,13,0,0,0,4,52,0,ZINC31026362_006
0,26,49,6976,1,8,0,0,1,8,55,0,ZINC49445966_000
0,13,37,7927,0,5,0,0,1,6,14,0,ZINC05433938_008
1,15,48,8586,1,8,0,0,1,10,48,0,ZINC59894537_009
1,19,44,7108,0,6,0,0,2,2,38,1,ZINC43287257_003
0,28,50,7017,0,9,0,0,0,0,29,3,ZINC67236871_003
0,10,52,6697,1,7,0,0,0,4,36,1,ZINC42952163_003
0,55,67,8839,4,19,0,0,0,13,17,0,ZINC40752056_009
0,20,51,6947,0,10,0,2,0,4,46,0,ZINC49233539_005
0,32,39,7433,2,11,0,0,1,12,29,1,ZINC33670782_003
0,19,57,7841,2,13,0,1,0,7,44,0,CHEMBL295003_002
0,10,28,5580,1,6,0,0,0,0,19,0,ZINC05024945_002
0,25,23,7080,0,6,0,0,0,12,41,2,ZINC12572169_000
0,6,28,5735,0,6,0,1,0,5,19,0,ZINC61318266_004
0,18,35,6697,0,6,0,0,0,0,30,0,ZINC36828664_006
0,22,61,7754,2,7,0,0,0,5,25,0,ZINC07792312_002
0,17,55,6585,1,5,0,1,0,0,20,0,ZINC38101521_009
0,35,64,7198,1,11,0,14,0,2,39,0,ZINC40480046_003
0,33,49,6755,2,12,0,3,0,16,45,0,ZINC41837042_001
0,17,41,7423,1,8,0,0,0,2,24,0,ZINC05345259_000
0,28,52,9384,0,18,0,0,0,10,38,0,ZINC14660525_000
0,19,47,6730,0,13,0,0,0,5,30,0,ZINC43354397_007
0,30,59,6476,3,17,0,0,0,7,27,0,ZINC55003900_005
0,26,53,6356,6,11,0,0,0,2,24,2,ZINC01644054_005
0,15,25,6919,5,5,0,0,0,5,24,0,ZINC13018178_008
0,29,53,6784,2,11,0,0,0,14,44,0,ZINC40347506_006
0,12,47,6809,1,10,0,0,0,0,26,0,ZINC49282688_001
0,19,42,7584,1,15,0,0,0,0,34,0,ZINC67482494_003
0,29,66,9018,1,18,0,0,0,7,48,0,ZINC36601059_008
0,27,48,7928,1,7,0,0,1,19,37,0,ZINC61600813_005
0,36,46,7203,1,12,0,0,0,0,13,0,ZINC37799587_004
0,18,44,6324,2,9,0,0,0,7,19,0,ZINC42471492_003
0,30,57,9375,2,14,0,0,0,12,37,0,ZINC20925519_005
0,26,67,9977,2,14,0,0,1,24,45,0,ZINC24964522_008
0,18,53,7501,0,3,0,0,0,24,15,0,ZINC44163285_007
0,41,74,10387,3,12,0,0,0,18,60,0,ZINC39532989_008
0,35,42,6242,1,7,0,3,0,22,42,0,ZINC37949357_000
0,25,44,7689,2,8,0,0,2,0,29,0,ZINC23410330_008
0,28,56,7028,4,11,0,0,1,13,28,2,ZINC43236532_000
0,21,28,5751,0,6,0,2,0,0,14,0,ZINC62876333_009
0,40,75,9926,0,11,0,0,0,3,54,0,ZINC39564790_006
0,31,70,7412,3,20,0,0,0,0,36,1,ZINC07859100_002
0,25,35,6725,1,8,0,0,1,0,31,0,ZINC66617085_007
0,23,53,6498,2,10,0,0,0,1,29,1,ZINC44528996_007
0,8,43,4280,3,4,0,2,0,4,32,0,ZINC36970945_007
0,31,59,7733,3,21,0,0,0,0,30,0,ZINC64754048_006
0,35,49,7620,2,12,0,0,1,2,38,1,ZINC66140789_005
0,20,57,6996,0,8,0,1,3,1,25,0,ZINC01657189_003
0,18,57,5833,1,7,0,0,1,17,21,0,ZINC35763862_009
0,35,58,7267,1,11,0,0,0,0,42,0,ZINC36808038_003
0,24,50,7716,1,11,0,0,2,3,17,0,ZINC43046759_002
0,37,74,8640,1,13,0,0,0,3,46,2,ZINC29547582_003
0,27,44,8282,1,9,0,0,0,11,36,1,ZINC02253243_001
0,20,43,8677,2,11,0,0,1,4,33,0,ZINC41273317_002
0,17,41,7174,3,9,0,0,0,2,37,3,ZINC08150725_000
0,24,56,6474,1,15,0,0,0,1,13,0,ZINC62717870_006
0,16,38,7193,1,6,0,0,0,0,25,0,ZINC15899770_001
0,27,42,6657,0,7,0,16,1,10,36,0,ZINC62898407_003
0,26,55,7557,2,12,0,0,1,2,33,0,ZINC66578413_001
1,30,51,7796,0,16,0,0,1,3,36,2,ZINC13983730_001
0,37,70,7507,2,18,0,0,1,0,27,2,ZINC65192128_005
1,30,40,6558,1,6,0,0,1,0,25,0,ZINC66120387_001
0,32,51,8231,1,13,0,0,1,10,47,0,ZINC45128040_008
0,30,54,8545,2,15,0,0,0,2,54,0,ZINC03429672_007
0,28,45,7376,3,6,0,0,0,13,19,0,ZINC03081891_009
0,36,46,5744,2,10,0,3,0,0,8,0,ZINC36994144_008
0,13,48,6457,1,7,0,0,0,2,40,0,ZINC37035184_000
0,23,38,6020,3,9,0,0,0,3,39,0,ZINC45089998_003
0,30,29,6259,3,2,0,6,1,0,9,0,ZINC50440031_005
0,32,44,6114,1,9,0,0,1,17,31,0,ZINC61118227_003
0,36,57,6451,0,10,0,3,2,22,30,0,ZINC62717870_007
0,30,45,8137,2,10,0,0,1,14,54,0,ZINC39974002_007
0,27,42,6387,2,5,0,0,1,3,35,0,ZINC49127250_000
0,24,61,7064,0,14,0,0,0,18,36,0,ZINC58303938_004
0,26,42,5471,1,10,0,3,0,0,15,0,ZINC37269224_004
0,18,32,5895,1,11,0,0,0,9,32,0,ZINC36266790_008
0,28,43,6949,1,4,0,0,1,4,36,0,ZINC40947039_006
1,27,59,9441,1,10,0,0,3,4,49,2,ZINC11612297_006
0,20,56,6652,3,6,0,15,1,4,24,0,ZINC52297285_009
0,16,50,8172,1,13,0,0,0,2,28,0,ZINC67410442_000
0,19,46,6535,5,7,0,0,0,1,40,0,ZINC49180585_001
0,39,64,8571,3,9,0,0,1,8,39,0,ZINC12572014_000
0,22,46,7438,1,7,0,0,1,4,40,0,ZINC64887252_005
1,50,62,7179,2,13,0,0,1,0,25,2,ZINC49467447_004
0,40,66,8073,5,23,0,0,0,2,36,2,ZINC23612171_008
0,37,66,7721,1,13,0,4,1,0,14,0,ZINC44909796_003
0,32,57,9226,2,12,0,3,0,2,22,0,ZINC15033855_006
0,15,38,6134,0,3,0,0,1,8,17,0,ZINC52540511_004
0,13,40,8221,0,8,0,0,0,7,39,0,ZINC39657432_000
0,42,40,7219,3,9,0,0,0,9,23,0,ZINC38712423_001
0,36,45,7403,1,6,0,0,1,6,56,0,ZINC67451374_005
0,18,35,5838,0,10,0,0,1,1,28,0,ZINC45022625_008
0,13,38,4653,2,6,0,4,0,0,29,0,ZINC62452346_004
0,22,43,5652,0,6,0,0,0,4,27,0,ZINC42006944_009
0,21,41,6484,1,7,0,1,0,0,39,1,ZINC62870867_001
0,11,32,6249,2,8,0,0,0,0,33,0,ZINC44786228_007
0,24,48,5739,1,14,0,0,0,0,42,1,ZINC40108280_004
0,21,49,8014,1,14,0,0,0,19,51,0,ZINC55852396_009
0,21,40,6820,1,6,0,3,0,0,4,0,ZINC48837166_008
0,35,59,7184,5,11,0,5,0,17,39,0,CHEMBL18188_000
1,29,53,6891,2,6,0,8,1,8,52,2,ZINC41807856_000
0,25,43,7972,2,7,0,0,2,22,46,0,ZINC07851413_006
0,22,60,6049,1,14,0,0,2,6,15,0,ZINC37823374_001
0,22,42,8414,2,10,0,0,0,8,33,0,ZINC09165377_005
1,20,41,6356,1,6,0,0,1,5,31,0,ZINC15909584_009
0,25,55,7141,0,16,0,0,1,0,41,0,ZINC21058266_008
0,43,69,9089,3,18,0,0,0,6,47,0,ZINC16187210_003
1,25,45,7587,1,8,0,0,1,20,39,0,ZINC59016298_009
0,22,46,7003,2,9,0,0,0,4,27,0,ZINC63213239_008
0,30,49,8650,2,5,0,0,1,9,38,1,ZINC07616525_003
0,24,55,5338,2,9,0,0,0,0,36,0,ZINC44866544_006
0,33,65,10442,1,9,0,8,0,10,39,0,ZINC43171696_007
0,15,45,7132,2,5,0,0,0,1,29,0,ZINC43575369_009
0,37,54,9137,2,14,0,0,1,7,44,0,ZINC66089732_003
0,22,38,6159,2,3,0,0,1,5,28,0,ZINC40376282_001
0,19,45,5840,2,5,0,0,1,6,36,0,ZINC37919136_001
0,25,59,8818,2,11,0,0,0,8,40,0,ZINC61502817_001
0,27,57,7036,3,9,0,0,0,5,33,0,ZINC42483769_001
0,20,44,6044,3,6,0,0,0,0,19,0,ZINC61631006_008
0,33,47,6601,1,7,0,0,0,12,51,1,ZINC15908852_009
0,18,48,6966,1,11,0,0,1,6,29,0,ZINC03574167_005
0,29,48,7532,1,10,0,0,0,2,27,0,ZINC64311817_003
0,15,36,7746,0,9,0,0,0,2,21,0,ZINC40733283_006
0,45,51,8348,2,18,0,0,0,4,31,0,ZINC64080641_001
0,23,39,6008,2,4,0,0,1,9,26,0,ZINC62014696_002
0,23,50,6886,1,7,0,0,2,5,28,0,ZINC42422506_005
0,20,60,7555,0,18,0,0,0,9,43,1,ZINC65180033_002
0,40,63,8053,0,16,0,0,0,21,58,0,ZINC66062384_000
0,32,45,7419,1,7,0,0,1,0,39,0,ZINC67035111_002
0,22,60,9336,2,12,0,0,0,7,48,0,ZINC30395136_007
0,25,37,6402,0,3,0,3,1,7,30,0,ZINC37766215_003
0,26,42,6248,0,13,0,0,1,0,18,0,ZINC49105029_005
0,20,44,7833,1,11,0,0,1,6,39,0,ZINC61600813_002
0,31,50,6751,1,2,0,0,0,28,22,1,ZINC55992233_003
0,23,36,6322,1,16,0,0,1,7,53,0,ZINC32601779_006
0,30,64,8188,1,16,0,0,1,3,19,0,ZINC43101559_001
0,18,31,6600,1,5,0,0,0,10,42,0,ZINC29202253_006
0,15,31,6370,0,6,0,8,1,0,16,0,ZINC43585807_009
0,26,47,8705,1,9,0,0,0,18,37,0,ZINC59364231_004
1,22,45,6388,1,5,0,3,2,0,33,0,ZINC52170108_006
0,12,52,7148,0,12,0,0,0,2,19,0,ZINC12403343_009
0,35,63,9077,1,7,0,5,0,25,42,0,ZINC39678255_003
0,36,45,6255,5,13,0,0,0,12,15,0,ZINC00809312_000
0,8,34,6647,0,6,0,0,0,4,35,0,ZINC20058656_002
0,18,36,5075,4,12,0,0,0,0,7,0,ZINC00056733_007
0,22,44,6383,0,9,0,0,1,0,25,0,ZINC46582799_003
0,39,50,6660,1,6,0,0,0,15,45,0,ZINC59891220_004
0,23,51,7974,1,14,0,0,0,9,33,0,ZINC66653332_003
0,50,78,8317,4,16,0,0,1,15,9,0,ZINC40684723_005
0,27,44,7182,2,6,0,6,1,16,22,0,ZINC66782691_003
0,23,54,9041,1,9,0,0,0,16,38,0,ZINC66070870_009
0,20,43,6374,1,7,0,0,0,7,50,0,ZINC42258015_005
0,25,47,6722,0,10,0,1,1,7,21,0,ZINC49972001_005
0,30,70,8324,4,15,0,1,0,3,19,0,ZINC45492727_008
0,27,47,6760,0,9,0,0,0,0,28,0,ZINC49322603_001
0,17,44,7099,0,9,0,1,0,0,19,0,ZINC65988585_009
0,28,45,6469,4,7,0,0,1,0,15,3,ZINC39886289_001
0,23,44,6807,2,9,0,0,1,0,20,0,ZINC60414733_004
0,35,67,9839,1,11,0,0,1,0,38,1,ZINC12037543_002
0,19,35,5551,2,6,0,0,1,25,14,0,ZINC40516910_007
0,17,31,7366,0,14,0,0,0,0,31,0,ZINC63707000_007
0,34,51,6430,1,9,0,3,1,0,29,0,ZINC35139214_008
0,19,29,6671,1,8,0,0,1,3,33,0,ZINC63177758_002
0,25,52,9034,3,13,0,0,0,12,35,0,ZINC02648976_000
0,17,42,5004,2,12,0,4,0,0,44,0,ZINC62452471_001
0,46,70,10862,1,18,0,0,0,20,58,2,ZINC14697644_008
0,10,30,5242,0,10,0,0,0,0,21,0,ZINC12373081_008
0,46,63,9067,2,19,0,0,1,10,59,0,ZINC48117969_003
0,16,48,7956,1,11,0,0,2,2,28,0,ZINC47683408_003
0,18,41,6402,0,13,0,0,0,2,21,0,ZINC37819185_005
0,17,27,5144,2,4,0,0,1,10,41,0,ZINC19861814_008
0,24,58,8096,1,12,0,0,0,0,32,0,ZINC65131503_004
0,20,68,7606,2,12,0,6,0,8,35,0,CHEMBL43742_000
1,43,49,7135,2,10,0,0,1,3,48,0,ZINC49419600_005
0,24,36,5373,2,6,0,0,1,7,29,0,ZINC37928180_008
0,23,41,6697,3,7,0,2,0,8,36,0,ZINC50676681_000
0,22,50,6950,6,10,0,0,0,1,32,0,ZINC51094564_003
0,46,70,9624,2,20,0,0,2,7,52,1,ZINC59364231_000
0,29,72,9415,4,21,0,0,0,0,70,1,ZINC43553745_006
0,20,43,6981,2,9,0,0,0,2,30,0,ZINC54059841_006
0,14,46,7004,2,9,0,0,0,2,34,1,ZINC03514377_005
0,26,51,8545,1,11,0,0,1,21,40,0,ZINC09230622_005
0,23,44,6771,4,10,0,0,0,2,33,0,ZINC60710261_005
0,25,50,6642,0,7,0,0,1,0,27,0,ZINC48995749_008
0,10,26,6224,0,9,0,0,0,5,23,0,ZINC44080448_002
0,37,54,7327,5,12,0,9,1,0,27,0,ZINC36812927_000
0,36,46,7367,2,13,0,0,0,2,35,0,ZINC40808200_003
0,28,52,7832,1,14,0,0,0,22,74,0,ZINC03258758_001
0,26,39,6551,2,11,0,0,1,0,38,0,ZINC44976573_006
0,16,51,7194,2,9,0,0,1,9,33,0,ZINC14027261_004
0,30,42,7018,2,13,0,0,1,14,42,0,ZINC63133028_008
0,25,47,6530,1,10,0,0,2,8,28,0,ZINC47053591_005
0,42,52,7752,1,13,0,0,0,0,47,0,ZINC45551449_003
