C.C,C.N,C.O,C.P,C.S,N.C,N.N,N.O,N.P,N.S,O.C,O.N,O.O,O.P,O.S,F.C,F.N,F.O,F.P,F.S,P.C,P.N,P.O,P.P,P.S,S.C,S.N,S.O,S.P,S.S,Cl.C,Cl.N,Cl.O,Cl.P,Cl.S,Br.C,Br.N,Br.O,Br.P,Br.S,I.C,I.N,I.O,I.P,I.S,ligand
5152,0,1138,0,0,1091,0,229,0,0,1076,0,237,0,0,0,0,0,0,0,0,0,0,0,0,60,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_14|cs334-confgen|mol2|14|dock1
3715,0,366,0,0,733,0,76,0,0,737,0,77,0,0,0,0,0,0,0,0,0,0,0,0,50,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS336_7|cs336-confgen|mol2|7|dock4
4992,0,1129,0,0,1066,0,236,0,0,1093,0,242,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_76|cs334-confgen|mol2|76|dock2
5942,0,2038,0,0,1275,0,426,0,0,1265,0,429,0,0,0,0,0,0,0,0,0,0,0,0,67,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_71|cs335-confgen|mol2|71|dock6
5013,0,1111,0,0,1054,0,236,0,0,1067,0,238,0,0,0,0,0,0,0,0,0,0,0,0,60,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_32|cs334-confgen|mol2|32|dock2
4949,0,1125,0,0,1042,0,244,0,0,1052,0,234,0,0,0,0,0,0,0,0,0,0,0,0,58,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_23|cs334-confgen|mol2|23|dock4
5011,0,1168,0,0,1065,0,238,0,0,1069,0,252,0,0,0,0,0,0,0,0,0,0,0,0,58,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS340_2|cs340-confgen|mol2|2|dock5
5928,0,2036,0,0,1257,0,421,0,0,1269,0,422,0,0,0,0,0,0,0,0,0,0,0,0,69,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_82|cs335-confgen|mol2|82|dock3
4822,0,632,0,0,965,0,141,0,0,1013,0,145,0,0,0,0,0,0,0,0,0,0,0,0,64,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_8|cs332-confgen|mol2|8|dock2
5037,0,888,0,0,1033,0,164,0,0,1077,0,177,0,0,0,0,0,0,0,0,0,0,0,0,63,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_50|cs332-confgen|mol2|50|dock2
5236,0,1000,0,0,1082,0,216,0,0,1109,0,222,0,0,0,0,0,0,0,0,0,0,0,0,64,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS338_14|cs338-confgen|mol2|14|dock1
4917,0,1200,0,0,970,0,235,0,0,991,0,245,0,0,0,0,0,0,0,0,0,0,0,0,65,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS340_20|cs340-confgen|mol2|20|dock6
5026,0,1120,0,0,1049,0,239,0,0,1055,0,240,0,0,0,0,0,0,0,0,0,0,0,0,59,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_37|cs334-confgen|mol2|37|dock1
5468,0,1012,0,0,1144,0,202,0,0,1167,0,215,0,0,0,0,0,0,0,0,0,0,0,0,65,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_26|cs339-confgen|mol2|26|dock3
4847,0,1181,0,0,990,0,236,0,0,1023,0,247,0,0,0,0,0,0,0,0,0,0,0,0,58,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS340_2|cs340-confgen|mol2|2|dock1
5050,0,1126,0,0,1088,0,242,0,0,1084,0,241,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_6|cs334-confgen|mol2|6|dock1
5903,0,2027,0,0,1251,0,415,0,0,1269,0,426,0,0,0,0,0,0,0,0,0,0,0,0,70,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_80|cs335-confgen|mol2|80|dock3
5927,0,2099,0,0,1265,0,444,0,0,1293,0,448,0,0,0,0,0,0,0,0,0,0,0,0,67,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_40|cs335-confgen|mol2|40|dock4
5048,0,873,0,0,1030,0,166,0,0,1077,0,179,0,0,0,0,0,0,0,0,0,0,0,0,63,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_8|cs331-confgen|mol2|8|dock1
5856,0,1709,0,0,1244,0,362,0,0,1272,0,363,0,0,0,0,0,0,0,0,0,0,0,0,67,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_4|cs335-confgen|mol2|4|dock6
5039,0,1112,0,0,1035,0,239,0,0,1052,0,240,0,0,0,0,0,0,0,0,0,0,0,0,59,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_57|cs334-confgen|mol2|57|dock10
5925,0,2046,0,0,1254,0,420,0,0,1263,0,424,0,0,0,0,0,0,0,0,0,0,0,0,69,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_94|cs335-confgen|mol2|94|dock10
5085,0,886,0,0,1038,0,166,0,0,1089,0,176,0,0,0,0,0,0,0,0,0,0,0,0,63,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_34|cs331-confgen|mol2|34|dock4
5154,0,885,0,0,1077,0,174,0,0,1108,0,183,0,0,0,0,0,0,0,0,0,0,0,0,57,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_57|cs331-confgen|mol2|57|dock3
5400,0,989,0,0,1141,0,201,0,0,1147,0,214,0,0,0,0,0,0,0,0,0,0,0,0,61,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_27|cs339-confgen|mol2|27|dock3
5334,0,1070,0,0,1123,0,210,0,0,1145,0,226,0,0,0,0,0,0,0,0,0,0,0,0,60,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_71|cs339-confgen|mol2|71|dock2
5045,0,697,0,0,1078,0,153,0,0,1083,0,161,0,0,0,0,0,0,0,0,0,0,0,0,59,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_43|cs332-confgen|mol2|43|dock6
5299,0,895,0,0,1106,0,179,0,0,1115,0,188,0,0,0,0,0,0,0,0,0,0,0,0,60,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_28|cs331-confgen|mol2|28|dock2
5582,0,1103,0,0,1183,0,222,0,0,1196,0,238,0,0,0,0,0,0,0,0,0,0,0,0,61,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_53|cs339-confgen|mol2|53|dock6
5115,0,1122,0,0,1080,0,229,0,0,1083,0,233,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_28|cs337-confgen|mol2|28|dock1
4957,0,798,0,0,1055,0,155,0,0,1050,0,165,0,0,0,0,0,0,0,0,0,0,0,0,56,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_22|cs332-confgen|mol2|22|dock1
5144,0,870,0,0,1067,0,168,0,0,1109,0,178,0,0,0,0,0,0,0,0,0,0,0,0,58,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_50|cs332-confgen|mol2|50|dock4
4864,0,861,0,0,969,0,168,0,0,1004,0,185,0,0,0,0,0,0,0,0,0,0,0,0,62,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_12|cs339-confgen|mol2|12|dock7
5048,0,868,0,0,1054,0,170,0,0,1100,0,180,0,0,0,0,0,0,0,0,0,0,0,0,58,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_92|cs331-confgen|mol2|92|dock3
5025,0,804,0,0,1073,0,159,0,0,1089,0,167,0,0,0,0,0,0,0,0,0,0,0,0,59,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_18|cs332-confgen|mol2|18|dock1
3626,0,344,0,0,716,0,67,0,0,738,0,67,0,0,0,0,0,0,0,0,0,0,0,0,46,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS336_6|cs336-confgen|mol2|6|dock5
5116,0,915,0,0,1063,0,187,0,0,1101,0,194,0,0,0,0,0,0,0,0,0,0,0,0,62,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_81|cs331-confgen|mol2|81|dock1
5009,0,1106,0,0,1050,0,238,0,0,1073,0,240,0,0,0,0,0,0,0,0,0,0,0,0,60,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_29|cs334-confgen|mol2|29|dock2
5003,0,1121,0,0,1042,0,238,0,0,1070,0,236,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_6|cs337-confgen|mol2|6|dock1
4830,0,1175,0,0,978,0,236,0,0,1015,0,247,0,0,0,0,0,0,0,0,0,0,0,0,58,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS340_10|cs340-confgen|mol2|10|dock9
5969,0,2015,0,0,1198,0,411,0,0,1235,0,422,0,0,0,0,0,0,0,0,0,0,0,0,74,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_60|cs335-confgen|mol2|60|dock7
4937,0,671,0,0,994,0,140,0,0,1039,0,151,0,0,0,0,0,0,0,0,0,0,0,0,68,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_56|cs332-confgen|mol2|56|dock3
4850,0,640,0,0,972,0,135,0,0,1012,0,146,0,0,0,0,0,0,0,0,0,0,0,0,65,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_63|cs332-confgen|mol2|63|dock3
5739,0,2001,0,0,1150,0,413,0,0,1206,0,430,0,0,0,0,0,0,0,0,0,0,0,0,72,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_20|cs335-confgen|mol2|20|dock1
5075,0,1104,0,0,1050,0,229,0,0,1075,0,233,0,0,0,0,0,0,0,0,0,0,0,0,61,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_11|cs334-confgen|mol2|11|dock6
5652,0,2037,0,0,1218,0,430,0,0,1209,0,445,0,0,0,0,0,0,0,0,0,0,0,0,66,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_35|cs335-confgen|mol2|35|dock6
4943,0,1211,0,0,981,0,239,0,0,996,0,246,0,0,0,0,0,0,0,0,0,0,0,0,65,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS340_14|cs340-confgen|mol2|14|dock6
5792,0,2058,0,0,1244,0,433,0,0,1244,0,425,0,0,0,0,0,0,0,0,0,0,0,0,68,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_70|cs335-confgen|mol2|70|dock2
5945,0,2045,0,0,1262,0,424,0,0,1273,0,426,0,0,0,0,0,0,0,0,0,0,0,0,69,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_94|cs335-confgen|mol2|94|dock9
5933,0,2042,0,0,1262,0,422,0,0,1273,0,429,0,0,0,0,0,0,0,0,0,0,0,0,70,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_96|cs335-confgen|mol2|96|dock1
5165,0,810,0,0,1076,0,175,0,0,1098,0,177,0,0,0,0,0,0,0,0,0,0,0,0,60,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_36|cs332-confgen|mol2|36|dock1
5250,0,938,0,0,1100,0,198,0,0,1106,0,202,0,0,0,0,0,0,0,0,0,0,0,0,62,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_66|cs339-confgen|mol2|66|dock7
5151,0,980,0,0,1069,0,195,0,0,1097,0,205,0,0,0,0,0,0,0,0,0,0,0,0,66,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS338_20|cs338-confgen|mol2|20|dock3
5960,0,2047,0,0,1265,0,427,0,0,1285,0,424,0,0,0,0,0,0,0,0,0,0,0,0,70,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_102|cs335-confgen|mol2|102|dock7
5047,0,859,0,0,1031,0,165,0,0,1075,0,175,0,0,0,0,0,0,0,0,0,0,0,0,63,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_22|cs331-confgen|mol2|22|dock2
5657,0,1985,0,0,1153,0,410,0,0,1203,0,430,0,0,0,0,0,0,0,0,0,0,0,0,75,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_46|cs335-confgen|mol2|46|dock5
5144,0,841,0,0,1077,0,167,0,0,1109,0,178,0,0,0,0,0,0,0,0,0,0,0,0,57,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_94|cs331-confgen|mol2|94|dock2
5328,0,1053,0,0,1131,0,224,0,0,1162,0,225,0,0,0,0,0,0,0,0,0,0,0,0,62,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS338_33|cs338-confgen|mol2|33|dock1
6007,0,1780,0,0,1271,0,371,0,0,1303,0,370,0,0,0,0,0,0,0,0,0,0,0,0,70,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_32|cs335-confgen|mol2|32|dock10
5129,0,1277,0,0,1076,0,255,0,0,1084,0,266,0,0,0,0,0,0,0,0,0,0,0,0,59,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS340_13|cs340-confgen|mol2|13|dock3
5606,0,2017,0,0,1214,0,431,0,0,1231,0,438,0,0,0,0,0,0,0,0,0,0,0,0,66,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_62|cs335-confgen|mol2|62|dock6
5049,0,1113,0,0,1071,0,228,0,0,1067,0,232,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_34|cs337-confgen|mol2|34|dock3
5812,0,2008,0,0,1146,0,421,0,0,1180,0,424,0,0,0,0,0,0,0,0,0,0,0,0,75,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_34|cs335-confgen|mol2|34|dock9
5023,0,1116,0,0,1051,0,237,0,0,1058,0,239,0,0,0,0,0,0,0,0,0,0,0,0,58,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_19|cs334-confgen|mol2|19|dock3
4969,0,837,0,0,1057,0,168,0,0,1067,0,176,0,0,0,0,0,0,0,0,0,0,0,0,59,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_44|cs331-confgen|mol2|44|dock3
5540,0,1105,0,0,1147,0,225,0,0,1169,0,234,0,0,0,0,0,0,0,0,0,0,0,0,62,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_28|cs339-confgen|mol2|28|dock5
5018,0,1168,0,0,1063,0,243,0,0,1065,0,251,0,0,0,0,0,0,0,0,0,0,0,0,59,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS340_6|cs340-confgen|mol2|6|dock7
5907,0,2109,0,0,1267,0,442,0,0,1296,0,449,0,0,0,0,0,0,0,0,0,0,0,0,67,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_38|cs335-confgen|mol2|38|dock10
5170,0,857,0,0,1065,0,167,0,0,1116,0,178,0,0,0,0,0,0,0,0,0,0,0,0,58,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_95|cs331-confgen|mol2|95|dock3
5272,0,933,0,0,1098,0,183,0,0,1115,0,193,0,0,0,0,0,0,0,0,0,0,0,0,65,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_53|cs339-confgen|mol2|53|dock4
5364,0,986,0,0,1133,0,199,0,0,1131,0,215,0,0,0,0,0,0,0,0,0,0,0,0,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_13|cs339-confgen|mol2|13|dock7
5926,0,2040,0,0,1263,0,422,0,0,1268,0,427,0,0,0,0,0,0,0,0,0,0,0,0,68,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_85|cs335-confgen|mol2|85|dock2
5077,0,876,0,0,1038,0,166,0,0,1078,0,177,0,0,0,0,0,0,0,0,0,0,0,0,63,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_107|cs331-confgen|mol2|107|dock2
5933,0,2039,0,0,1268,0,422,0,0,1264,0,426,0,0,0,0,0,0,0,0,0,0,0,0,69,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_104|cs335-confgen|mol2|104|dock3
5475,0,1048,0,0,1167,0,212,0,0,1167,0,226,0,0,0,0,0,0,0,0,0,0,0,0,64,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_39|cs339-confgen|mol2|39|dock5
5389,0,1083,0,0,1131,0,223,0,0,1140,0,231,0,0,0,0,0,0,0,0,0,0,0,0,60,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_63|cs339-confgen|mol2|63|dock2
5128,0,862,0,0,1072,0,165,0,0,1105,0,178,0,0,0,0,0,0,0,0,0,0,0,0,57,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_55|cs332-confgen|mol2|55|dock1
4887,0,722,0,0,1068,0,142,0,0,1080,0,142,0,0,0,0,0,0,0,0,0,0,0,0,56,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_42|cs332-confgen|mol2|42|dock9
5147,0,871,0,0,1075,0,171,0,0,1105,0,179,0,0,0,0,0,0,0,0,0,0,0,0,58,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_61|cs331-confgen|mol2|61|dock3
5358,0,1046,0,0,1146,0,223,0,0,1154,0,218,0,0,0,0,0,0,0,0,0,0,0,0,63,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS338_32|cs338-confgen|mol2|32|dock6
5603,0,1601,0,0,1170,0,337,0,0,1202,0,339,0,0,0,0,0,0,0,0,0,0,0,0,67,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_58|cs335-confgen|mol2|58|dock9
4884,0,640,0,0,1043,0,130,0,0,1043,0,136,0,0,0,0,0,0,0,0,0,0,0,0,58,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_39|cs331-confgen|mol2|39|dock2
5062,0,839,0,0,1067,0,162,0,0,1083,0,174,0,0,0,0,0,0,0,0,0,0,0,0,58,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_68|cs331-confgen|mol2|68|dock3
5108,0,817,0,0,1065,0,158,0,0,1104,0,172,0,0,0,0,0,0,0,0,0,0,0,0,58,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_4|cs332-confgen|mol2|4|dock3
5114,0,838,0,0,1068,0,173,0,0,1100,0,174,0,0,0,0,0,0,0,0,0,0,0,0,57,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_42|cs331-confgen|mol2|42|dock4
5120,0,1281,0,0,1084,0,268,0,0,1095,0,261,0,0,0,0,0,0,0,0,0,0,0,0,59,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS340_3|cs340-confgen|mol2|3|dock5
5869,0,2072,0,0,1244,0,418,0,0,1252,0,437,0,0,0,0,0,0,0,0,0,0,0,0,68,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_14|cs335-confgen|mol2|14|dock1
5397,0,1032,0,0,1142,0,211,0,0,1142,0,222,0,0,0,0,0,0,0,0,0,0,0,0,63,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_49|cs339-confgen|mol2|49|dock7
4912,0,821,0,0,972,0,159,0,0,1039,0,168,0,0,0,0,0,0,0,0,0,0,0,0,63,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_30|cs332-confgen|mol2|30|dock10
5898,0,2050,0,0,1253,0,415,0,0,1254,0,436,0,0,0,0,0,0,0,0,0,0,0,0,68,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_7|cs335-confgen|mol2|7|dock10
5034,0,1099,0,0,1048,0,230,0,0,1077,0,220,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_33|cs337-confgen|mol2|33|dock9
5248,0,885,0,0,1114,0,168,0,0,1124,0,177,0,0,0,0,0,0,0,0,0,0,0,0,60,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_37|cs332-confgen|mol2|37|dock2
5760,0,2050,0,0,1237,0,425,0,0,1238,0,427,0,0,0,0,0,0,0,0,0,0,0,0,67,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_72|cs335-confgen|mol2|72|dock10
5195,0,933,0,0,1104,0,194,0,0,1103,0,200,0,0,0,0,0,0,0,0,0,0,0,0,61,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_37|cs339-confgen|mol2|37|dock1
5051,0,805,0,0,1025,0,161,0,0,1066,0,175,0,0,0,0,0,0,0,0,0,0,0,0,63,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_66|cs332-confgen|mol2|66|dock2
4999,0,1118,0,0,1059,0,242,0,0,1075,0,241,0,0,0,0,0,0,0,0,0,0,0,0,59,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_33|cs334-confgen|mol2|33|dock3
5847,0,2047,0,0,1241,0,415,0,0,1242,0,436,0,0,0,0,0,0,0,0,0,0,0,0,67,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_7|cs335-confgen|mol2|7|dock4
5236,0,1012,0,0,1104,0,216,0,0,1131,0,216,0,0,0,0,0,0,0,0,0,0,0,0,63,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS338_28|cs338-confgen|mol2|28|dock2
5010,0,1134,0,0,1063,0,238,0,0,1077,0,237,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_32|cs337-confgen|mol2|32|dock2
5026,0,1117,0,0,1069,0,227,0,0,1069,0,229,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_35|cs337-confgen|mol2|35|dock1
5001,0,1129,0,0,1066,0,236,0,0,1101,0,246,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_71|cs334-confgen|mol2|71|dock2
5933,0,2041,0,0,1268,0,423,0,0,1277,0,423,0,0,0,0,0,0,0,0,0,0,0,0,69,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_105|cs335-confgen|mol2|105|dock1
5019,0,827,0,0,1072,0,156,0,0,1082,0,168,0,0,0,0,0,0,0,0,0,0,0,0,54,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_28|cs332-confgen|mol2|28|dock4
5027,0,1118,0,0,1061,0,236,0,0,1088,0,237,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_2|cs337-confgen|mol2|2|dock1
4997,0,1168,0,0,1056,0,239,0,0,1058,0,255,0,0,0,0,0,0,0,0,0,0,0,0,59,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS340_6|cs340-confgen|mol2|6|dock6
5826,0,2043,0,0,1258,0,423,0,0,1264,0,427,0,0,0,0,0,0,0,0,0,0,0,0,67,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_92|cs335-confgen|mol2|92|dock10
5413,0,1041,0,0,1145,0,208,0,0,1148,0,224,0,0,0,0,0,0,0,0,0,0,0,0,63,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_64|cs339-confgen|mol2|64|dock6
5020,0,1121,0,0,1043,0,244,0,0,1067,0,246,0,0,0,0,0,0,0,0,0,0,0,0,59,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_26|cs334-confgen|mol2|26|dock7
5099,0,807,0,0,1070,0,158,0,0,1079,0,167,0,0,0,0,0,0,0,0,0,0,0,0,57,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_45|cs332-confgen|mol2|45|dock3
5826,0,1743,0,0,1234,0,366,0,0,1249,0,370,0,0,0,0,0,0,0,0,0,0,0,0,70,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_85|cs335-confgen|mol2|85|dock9
5094,0,876,0,0,1045,0,176,0,0,1104,0,179,0,0,0,0,0,0,0,0,0,0,0,0,63,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_31|cs331-confgen|mol2|31|dock6
5390,0,1088,0,0,1125,0,222,0,0,1135,0,225,0,0,0,0,0,0,0,0,0,0,0,0,65,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_2|cs339-confgen|mol2|2|dock1
3700,0,368,0,0,751,0,73,0,0,765,0,74,0,0,0,0,0,0,0,0,0,0,0,0,46,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS336_6|cs336-confgen|mol2|6|dock4
5009,0,1119,0,0,1052,0,240,0,0,1064,0,242,0,0,0,0,0,0,0,0,0,0,0,0,58,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_63|cs337-confgen|mol2|63|dock2
5097,0,855,0,0,1074,0,174,0,0,1096,0,178,0,0,0,0,0,0,0,0,0,0,0,0,59,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_85|cs331-confgen|mol2|85|dock3
5104,0,893,0,0,1048,0,170,0,0,1094,0,175,0,0,0,0,0,0,0,0,0,0,0,0,63,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_38|cs332-confgen|mol2|38|dock2
5241,0,927,0,0,1091,0,181,0,0,1110,0,189,0,0,0,0,0,0,0,0,0,0,0,0,64,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_45|cs339-confgen|mol2|45|dock2
